Equipment ID,Green Tag Date,Blue Tag Date,Deadline,SLA Status
F52-CCC--XX-XX-XXX,2025-02-13,2025-02-25,2025-02-20,Late
F52-CMS1-XX-XX-XXX,2025-01-20,2025-03-20,2025-01-27,Late
F52-DCP--XX-XX-XXX,2025-03-18,2025-03-24,2025-03-25,On Time
F52-DSC1-XX-XX-XXX,2025-06-11,2025-06-12,2025-06-18,On Time
F52-EF13-XX-XX-XXX,2025-07-03,2025-07-10,2025-07-10,On Time
F52-EF14-XX-XX-XXX,2024-09-25,2024-11-14,2024-10-02,Late
F52-East-XX-XX-XXX,2025-01-29,2025-01-31,2025-02-05,On Time
F52-FAP--XX-XX-XXX,2025-01-31,2025-03-10,2025-02-07,Late
F52-FBP--XX-XX-XXX,2025-06-25,2025-07-02,2025-07-02,On Time
F52-FC10-XX-XX-XXX,2025-04-18,2025-05-07,2025-04-25,Late
F52-FCP--XX-XX-XXX,2024-08-01,2024-09-05,2024-08-08,Late
F52-FDU--XX-XX-XXX,2025-05-06,2025-05-07,2025-05-13,On Time
F52-FDU6-XX-XX-XXX,2024-11-09,2024-11-15,2024-11-18,On Time
F52-FED--XX-XX-XXX,2025-04-03,2025-04-07,2025-04-10,On Time
F52-FEM--XX-XX-XXX,2025-04-25,2025-04-28,2025-05-02,On Time
F52-FEP--XX-XX-XXX,2024-09-19,2024-11-05,2024-09-26,Late
F52-FET--XX-XX-XXX,2025-02-14,2025-02-19,2025-02-21,On Time
F52-FEW--XX-XX-XXX,2025-05-06,2025-05-07,2025-05-13,On Time
F52-FL24-XX-XX-XXX,2024-02-27,2024-09-20,2024-03-05,Late
F52-FLT--XX-XX-XXX,2024-12-04,2024-12-11,2024-12-11,On Time
F52-FME--XX-XX-XXX,2025-06-11,2025-06-16,2025-06-18,On Time
F52-FN2--XX-XX-XXX,2024-06-24,2024-06-28,2024-07-01,On Time
F52-GCS--XX-XX-XXX,2025-07-11,2025-08-11,2025-07-18,Late
F52-GDP--XX-XX-XXX,2025-02-14,2025-02-20,2025-02-21,On Time
F52-GTW6-XX-XX-XXX,2024-12-13,2025-01-16,2024-12-20,Late
F52-HC10-XX-XX-XXX,2025-03-27,2025-04-04,2025-04-03,Late
F52-HPAr-XX-XX-XXX,2024-08-02,2025-04-24,2024-08-09,Late
F52-HPH2-XX-XX-XXX,2025-07-01,2025-07-01,2025-07-08,On Time
F52-HPHe-XX-XX-XXX,2024-08-22,2025-03-28,2024-08-29,Late
F52-HPN2-XX-XX-XXX,2025-05-15,2025-07-31,2025-05-22,Late
F52-HPO2-XX-XX-XXX,2025-04-23,,2025-04-30,Past Due
F52-HPS--XX-XX-XXX,2024-11-19,2024-11-21,2024-11-26,On Time
F52-HX21-XX-XX-XXX,2024-12-23,2025-03-21,2024-12-30,Late
F52-HX23-XX-XX-XXX,2024-10-21,2024-10-25,2024-10-28,On Time
F52-HX24-XX-XX-XXX,2024-09-23,2024-11-25,2024-09-30,Late
F52-LCHE-XX-XX-XXX,2024-07-29,2024-10-08,2024-08-05,Late
F52-LCHe-XX-XX-XXX,2024-08-27,2024-09-24,2024-09-03,Late
F52-LCP1-XX-XX-XXX,2025-06-11,2025-08-06,2025-06-18,Late
F52-LCP2-XX-XX-XXX,2025-05-21,2025-10-09,2025-05-28,Late
F52-LCP4-XX-XX-XXX,2024-06-13,2024-07-12,2024-06-20,Late
F52-LCP6-XX-XX-XXX,2025-02-07,2025-03-28,2025-02-14,Late
F52-LLD--XX-XX-XXX,2025-05-01,2025-05-02,2025-05-08,On Time
F52-MAH1-XX-XX-XXX,2025-08-21,2025-08-22,2025-08-28,On Time
F52-MP13-XX-XX-XXX,2025-04-22,2025-08-05,2025-04-29,Late
F52-MP14-XX-XX-XXX,2024-10-10,2024-10-18,2024-10-17,Late
F52-MP20-XX-XX-XXX,2024-08-20,2024-09-06,2024-08-27,Late
F52-MP26-XX-XX-XXX,2025-10-01,2025-11-07,2025-10-08,Late
F52-MVD2-XX-XX-XXX,2024-04-26,2024-09-04,2024-05-03,Late
F52-MX26-XX-XX-XXX,2025-02-06,2025-06-13,2025-02-13,Late
F52-OG24-XX-XX-XXX,2024-06-21,2024-09-13,2024-06-28,Late
F52-PCAR-XX-XX-XXX,2024-07-29,2025-04-22,2024-08-05,Late
F52-PCAr-XX-XX-XXX,2025-04-21,2025-04-22,2025-04-28,On Time
F52-PCN2-XX-XX-XXX,2024-06-12,2024-06-28,2024-06-19,Late
F52-PCZ1-XX-XX-XXX,2025-10-02,2025-05-08,2025-10-09,On Time
F52-PLC1-XX-XX-XXX,2025-09-30,2025-09-30,2025-10-07,On Time
F52-PLC2-XX-XX-XXX,2024-10-21,2025-02-14,2024-10-28,Late
F52-PLC6-XX-XX-XXX,2025-01-27,2025-01-30,2025-02-03,On Time
F52-PMP1-XX-XX-XXX,2025-07-16,2025-08-21,2025-07-23,Late
F52-PMP2-XX-XX-XXX,2025-06-27,2025-07-25,2025-07-04,Late
F52-PNL2-XX-XX-XXX,2024-05-14,2024-10-25,2024-05-21,Late
F52-PUR2-XX-XX-XXX,2024-12-31,2025-02-26,2025-01-07,Late
F52-RIO1-XX-XX-XXX,2024-08-15,2024-08-21,2024-08-22,On Time
F52-RIO2-XX-XX-XXX,2025-06-27,2025-07-07,2025-07-04,Late
F52-RIO6-XX-XX-XXX,2024-10-25,2024-11-01,2024-11-01,On Time
F52-SC13-XX-XX-XXX,2025-03-17,2025-07-31,2025-03-24,Late
F52-SC14-XX-XX-XXX,2024-10-15,2024-11-26,2024-10-22,Late
F52-SK10-XX-XX-XXX,2025-01-30,2025-01-31,2025-02-06,On Time
F52-SKD1-XX-XX-XXX,2025-04-02,2025-05-08,2025-04-09,Late
F52-SKD2-XX-XX-XXX,2024-12-12,2025-03-13,2024-12-19,Late
F52-SNP6-XX-XX-XXX,2024-01-22,2024-04-04,2024-01-29,Late
F52-SW65-XX-XX-XXX,2024-01-29,2024-01-30,2024-02-05,On Time
F52-TAS--XX-XX-XXX,2024-10-29,2024-11-05,2024-11-05,On Time
F52-TK10-XX-XX-XXX,2024-09-19,2024-10-10,2024-09-26,Late
F52-TK13-XX-XX-XXX,2025-03-10,2025-08-01,2025-03-17,Late
F52-TK14-XX-XX-XXX,2024-10-07,2025-01-24,2024-10-14,Late
F52-TK20-XX-XX-XXX,2024-09-17,2024-09-19,2024-09-24,On Time
F52-TK22-XX-XX-XXX,2024-08-19,2024-08-29,2024-08-26,Late
F52-TK23-XX-XX-XXX,2024-11-23,2024-12-14,2024-12-02,Late
F52-TK24-XX-XX-XXX,2024-07-22,2025-07-10,2024-07-29,Late
F52-TK26-XX-XX-XXX,2025-02-06,2025-11-03,2025-02-13,Late
F52-TOTE-XX-XX-XXX,2025-08-15,2025-08-26,2025-08-22,Late
F52-TP-1-XX-XX-XXX,2025-03-24,2025-03-28,2025-03-31,On Time
F52-TP-3-XX-XX-XXX,2025-04-04,2025-04-08,2025-04-11,On Time
F52-TP-O-XX-XX-XXX,2025-03-24,2025-04-02,2025-03-31,Late
F52-UF24-XX-XX-XXX,2024-07-22,2024-11-15,2024-07-29,Late
F52-UPUR-XX-XX-XXX,2024-05-04,2024-11-01,2024-05-13,Late
F52-UV26-XX-XX-XXX,2025-03-26,2025-06-20,2025-04-02,Late
F52-VFD1-XX-XX-XXX,2025-06-23,2025-06-26,2025-06-30,On Time
F52-VFD2-XX-XX-XXX,2024-12-10,2025-05-15,2024-12-17,Late
F52-VOC1-XX-XX-XXX,2025-07-28,2025-07-25,2025-08-04,On Time
F52-VP22-XX-XX-XXX,2024-11-25,2025-03-07,2024-12-02,Late
F52-VPMS-XX-XX-XXX,2025-03-06,2025-04-15,2025-03-13,Late
F52-VRT--XX-XX-XXX,2024-09-30,2024-10-08,2024-10-07,Late
F52-West-XX-XX-XXX,2025-01-29,2025-01-31,2025-02-05,On Time
F52-Zero-XX-XX-XXX,2024-07-24,2024-08-02,2024-07-31,Late
F52.1 - -XX-XX-XXX,2025-05-09,2025-06-24,2025-05-16,Late
F52.1 -2-XX-XX-XXX,2024-12-11,2024-12-14,2024-12-18,On Time
F52.1 13-XX-XX-XXX,2024-11-01,2024-11-08,2024-11-08,On Time
F52.1 AW-XX-XX-XXX,2024-10-31,2024-11-05,2024-11-07,On Time
F52.1 BC-XX-XX-XXX,2024-10-31,2024-11-05,2024-11-07,On Time
F52.1 RI-XX-XX-XXX,2024-12-06,2025-01-10,2024-12-13,Late
F52.1 SC-XX-XX-XXX,2024-10-03,2024-10-11,2024-10-10,Late
F52.1 – -XX-XX-XXX,2025-08-05,2025-09-03,2025-08-12,Late
F52.1- 1-XX-XX-XXX,2025-09-17,2025-10-09,2025-09-24,Late
F52.1- 2-XX-XX-XXX,2024-11-15,2025-06-17,2024-11-22,Late
F52.1- 4-XX-XX-XXX,2025-05-08,2025-05-22,2025-05-15,Late
F52.1- 5-XX-XX-XXX,2024-12-16,2025-06-12,2024-12-23,Late
F52.1- C-XX-XX-XXX,2025-04-23,2025-04-30,2025-04-30,On Time
F52.1- P-XX-XX-XXX,2025-06-06,2025-06-07,2025-06-13,On Time
F52.1-10-XX-XX-XXX,2025-02-04,2025-02-10,2025-02-11,On Time
F52.1-11-XX-XX-XXX,2025-08-28,2025-08-28,2025-09-04,On Time
F52.1-12-XX-XX-XXX,2024-05-06,2024-05-17,2024-05-13,Late
F52.1-13-XX-XX-XXX,2025-08-19,2025-08-27,2025-08-26,Late
F52.1-14-XX-XX-XXX,2025-04-17,2025-08-18,2025-04-24,Late
F52.1-20-XX-XX-XXX,2024-12-31,2025-01-17,2025-01-07,Late
F52.1-21-XX-XX-XXX,2025-07-07,2025-07-28,2025-07-14,Late
F52.1-22-XX-XX-XXX,2024-11-22,2024-12-04,2024-11-29,Late
F52.1-23-XX-XX-XXX,2025-06-13,2025-11-03,2025-06-20,Late
F52.1-24-XX-XX-XXX,2025-06-13,2025-08-19,2025-06-20,Late
F52.1-25-XX-XX-XXX,2024-08-23,2025-05-07,2024-08-30,Late
F52.1-26-XX-XX-XXX,2025-09-09,2025-11-03,2025-09-16,Late
F52.1-27-XX-XX-XXX,2025-04-10,2025-09-23,2025-04-17,Late
F52.1-28-XX-XX-XXX,2024-11-08,2024-12-10,2024-11-15,Late
F52.1-29-XX-XX-XXX,2025-07-17,2025-01-27,2025-07-24,On Time
F52.1-40-XX-XX-XXX,2025-08-08,2025-08-13,2025-08-15,On Time
F52.1-41-XX-XX-XXX,2025-10-17,2025-05-22,2025-10-24,On Time
F52.1-71-XX-XX-XXX,2025-06-02,2025-09-22,2025-06-09,Late
F52.1-72-XX-XX-XXX,2024-11-08,2025-01-31,2024-11-15,Late
F52.1-AM-XX-XX-XXX,2025-03-27,2025-06-17,2025-04-03,Late
F52.1-Ac-XX-XX-XXX,2025-04-04,2025-12-02,2025-04-11,Late
F52.1-Ai-XX-XX-XXX,2025-03-28,2025-10-20,2025-04-04,Late
F52.1-An-XX-XX-XXX,2025-02-14,2025-04-30,2025-02-21,Late
F52.1-Ar-XX-XX-XXX,2025-03-06,2025-06-27,2025-03-13,Late
F52.1-Az-XX-XX-XXX,2025-02-27,2025-03-13,2025-03-06,Late
F52.1-BC-XX-XX-XXX,2025-03-12,2025-05-15,2025-03-19,Late
F52.1-BP-XX-XX-XXX,2025-09-15,2025-09-19,2025-09-22,On Time
F52.1-Ba-XX-XX-XXX,2025-03-27,2025-11-19,2025-04-03,Late
F52.1-Br-XX-XX-XXX,2025-04-04,2025-05-27,2025-04-11,Late
F52.1-Bu-XX-XX-XXX,2025-03-14,2025-05-30,2025-03-21,Late
F52.1-CC-XX-XX-XXX,2025-02-27,2025-05-16,2025-03-06,Late
F52.1-CU-XX-XX-XXX,2025-03-28,,2025-04-04,Past Due
F52.1-Ch-XX-XX-XXX,2025-02-27,2025-09-17,2025-03-06,Late
F52.1-Cl-XX-XX-XXX,2025-03-28,2025-08-11,2025-04-04,Late
F52.1-Co-XX-XX-XXX,2025-03-14,2025-04-22,2025-03-21,Late
F52.1-De-XX-XX-XXX,2025-04-28,2025-06-02,2025-05-05,Late
F52.1-EF-XX-XX-XXX,2025-03-03,2025-03-07,2025-03-10,On Time
F52.1-EQ-XX-XX-XXX,2025-08-04,2025-09-24,2025-08-11,Late
F52.1-ER-XX-XX-XXX,2025-04-14,2025-07-07,2025-04-21,Late
F52.1-ET-XX-XX-XXX,2025-03-27,,2025-04-03,Past Due
F52.1-Ea-XX-XX-XXX,2025-03-28,2025-10-03,2025-04-04,Late
F52.1-El-XX-XX-XXX,2025-07-08,2025-08-22,2025-07-15,Late
F52.1-Ex-XX-XX-XXX,2025-02-07,2025-05-23,2025-02-14,Late
F52.1-FA-XX-XX-XXX,2025-03-28,2025-07-21,2025-04-04,Late
F52.1-FM-XX-XX-XXX,2025-02-10,2025-05-02,2025-02-17,Late
F52.1-Fi-XX-XX-XXX,2025-03-25,2025-09-08,2025-04-01,Late
F52.1-GE-XX-XX-XXX,2025-02-10,2025-04-14,2025-02-17,Late
F52.1-GP-XX-XX-XXX,2025-02-10,2025-05-09,2025-02-17,Late
F52.1-Ga-XX-XX-XXX,2025-02-05,2025-06-02,2025-02-12,Late
F52.1-Ge-XX-XX-XXX,2025-04-29,2025-06-26,2025-05-06,Late
F52.1-Gl-XX-XX-XXX,2025-02-12,2025-05-28,2025-02-19,Late
F52.1-Go-XX-XX-XXX,2025-03-18,2025-10-20,2025-03-25,Late
F52.1-Ha-XX-XX-XXX,2025-03-25,2025-09-03,2025-04-01,Late
F52.1-IM-XX-XX-XXX,2025-03-27,2025-06-27,2025-04-03,Late
F52.1-IP-XX-XX-XXX,2025-09-12,2025-09-19,2025-09-19,On Time
F52.1-In-XX-XX-XXX,2025-03-14,2025-05-02,2025-03-21,Late
F52.1-JA-XX-XX-XXX,2025-04-14,2025-05-13,2025-04-21,Late
F52.1-Ja-XX-XX-XXX,2025-04-04,2025-06-23,2025-04-11,Late
F52.1-Ju-XX-XX-XXX,2025-03-21,2025-09-08,2025-03-28,Late
F52.1-LS-XX-XX-XXX,2025-03-28,2025-06-02,2025-04-04,Late
F52.1-Li-XX-XX-XXX,2025-03-04,2025-06-27,2025-03-11,Late
F52.1-Lo-XX-XX-XXX,2025-03-20,2025-05-19,2025-03-27,Late
F52.1-MA-XX-XX-XXX,2025-03-28,2025-10-15,2025-04-04,Late
F52.1-MF-XX-XX-XXX,2025-04-14,2025-10-20,2025-04-21,Late
F52.1-MI-XX-XX-XXX,2025-03-28,2025-08-20,2025-04-04,Late
F52.1-Ma-XX-XX-XXX,2025-03-28,2025-07-21,2025-04-04,Late
F52.1-Me-XX-XX-XXX,2025-03-28,2025-06-27,2025-04-04,Late
F52.1-NC-XX-XX-XXX,2025-03-28,,2025-04-04,Past Due
F52.1-No-XX-XX-XXX,2025-03-25,2025-09-08,2025-04-01,Late
F52.1-Ox-XX-XX-XXX,2025-02-05,2025-11-19,2025-02-12,Late
F52.1-PC-XX-XX-XXX,2025-04-23,2025-09-03,2025-04-30,Late
F52.1-PG-XX-XX-XXX,2025-03-04,,2025-03-11,Past Due
F52.1-PL-XX-XX-XXX,2024-05-09,2024-06-07,2024-05-16,Late
F52.1-Pr-XX-XX-XXX,2025-03-17,2025-06-13,2025-03-24,Late
F52.1-Pu-XX-XX-XXX,2025-03-24,2025-05-08,2025-03-31,Late
F52.1-Qu-XX-XX-XXX,2025-03-13,2025-05-13,2025-03-20,Late
F52.1-RI-XX-XX-XXX,2024-07-09,2024-07-12,2024-07-16,On Time
F52.1-Re-XX-XX-XXX,2025-04-22,2025-06-03,2025-04-29,Late
F52.1-SC-XX-XX-XXX,2025-02-27,2025-04-04,2025-03-06,Late
F52.1-SF-XX-XX-XXX,2025-04-29,2025-05-15,2025-05-06,Late
F52.1-SS-XX-XX-XXX,2025-03-05,2025-08-01,2025-03-12,Late
F52.1-Sh-XX-XX-XXX,2025-03-07,2025-06-13,2025-03-14,Late
F52.1-Si-XX-XX-XXX,2025-03-20,2025-05-23,2025-03-27,Late
F52.1-Sl-XX-XX-XXX,2025-03-20,,2025-03-27,Past Due
F52.1-So-XX-XX-XXX,2025-03-04,2025-11-19,2025-03-11,Late
F52.1-Sp-XX-XX-XXX,2025-02-17,2025-06-12,2025-02-24,Late
F52.1-St-XX-XX-XXX,2025-07-14,2025-09-08,2025-07-21,Late
F52.1-Su-XX-XX-XXX,2025-03-12,2025-05-02,2025-03-19,Late
F52.1-TI-XX-XX-XXX,2025-02-24,2025-08-22,2025-03-03,Late
F52.1-To-XX-XX-XXX,2025-08-04,2025-08-13,2025-08-11,Late
F52.1-Tr-XX-XX-XXX,2025-07-14,2025-08-25,2025-07-21,Late
F52.1-UN-XX-XX-XXX,2024-06-25,2024-07-08,2024-07-02,Late
F52.1-UP-XX-XX-XXX,2025-02-17,2025-06-09,2025-02-24,Late
F52.1-Ut-XX-XX-XXX,2025-03-10,2025-06-18,2025-03-17,Late
F52.1-VR-XX-XX-XXX,2024-04-12,2024-04-30,2024-04-19,Late
F52.1-Va-XX-XX-XXX,2025-04-28,2025-06-02,2025-05-05,Late
F52.1-Ve-XX-XX-XXX,2025-08-14,2025-09-22,2025-08-21,Late
F52.1-WC-XX-XX-XXX,2025-04-03,2025-07-02,2025-04-10,Late
F52.1-Wa-XX-XX-XXX,2025-03-28,2025-06-13,2025-04-04,Late
F52.1-We-XX-XX-XXX,2025-05-29,2025-09-08,2025-06-05,Late
F520AL07-XX-XX-XXX,2024-07-31,2024-08-21,2024-08-07,Late
F520AT10-XX-XX-XXX,2024-07-31,2024-09-04,2024-08-07,Late
F521AD05-XX-XX-XXX,2024-07-31,2024-08-09,2024-08-07,Late
F521AE11-XX-XX-XXX,2024-08-15,2024-09-09,2024-08-22,Late
F521AF16-XX-XX-XXX,2024-08-15,2024-09-09,2024-08-22,Late
F521AP20-XX-XX-XXX,2024-08-13,2024-08-27,2024-08-20,Late
F521AT06-XX-XX-XXX,2024-08-02,2024-09-09,2024-08-09,Late
F521AU22-XX-XX-XXX,2024-08-02,2024-08-21,2024-08-09,Late
F521AY29-XX-XX-XXX,2025-05-22,2025-05-23,2025-05-29,On Time
F521AZ15-XX-XX-XXX,2025-03-18,2025-04-29,2025-03-25,Late
F521AZ24-XX-XX-XXX,2024-08-16,2025-01-22,2024-08-23,Late
F521BG10-XX-XX-XXX,2024-08-15,2024-10-24,2024-08-22,Late
F521BL13-XX-XX-XXX,2024-08-15,2024-10-24,2024-08-22,Late
F522AE17-XX-XX-XXX,2024-08-09,2024-08-21,2024-08-16,Late
F522AU17-XX-XX-XXX,2025-03-18,2025-05-15,2025-03-25,Late
F522AY07-XX-XX-XXX,2025-03-18,2025-04-29,2025-03-25,Late
F522BH16-XX-XX-XXX,2024-12-06,2025-02-05,2024-12-13,Late
F524AE08-XX-XX-XXX,2025-03-18,2025-05-15,2025-03-25,Late
F524AE26-XX-XX-XXX,2025-03-18,2025-04-29,2025-03-25,Late
F524AR25-XX-XX-XXX,2025-03-18,2025-04-29,2025-03-25,Late
F524AW09-XX-XX-XXX,2024-11-25,2025-01-22,2024-12-02,Late
F524BE09-XX-XX-XXX,2024-12-06,2025-01-22,2024-12-13,Late
F524BG25-XX-XX-XXX,2025-03-18,2025-04-29,2025-03-25,Late
F524BJ08-XX-XX-XXX,2025-03-18,2025-06-27,2025-03-25,Late
F524BJ26-XX-XX-XXX,2025-06-11,2025-06-27,2025-06-18,Late
F524TB12-XX-XX-XXX,2025-03-18,2025-04-29,2025-03-25,Late
F524TB21-XX-XX-XXX,2025-03-18,2025-04-29,2025-03-25,Late
F52A1-AF-XX-XX-XXX,2024-11-23,2025-01-09,2024-12-02,Late
F52A1-BC-XX-XX-XXX,2024-11-23,2025-01-09,2024-12-02,Late
F52A1-CM-XX-XX-XXX,2025-02-28,2025-11-24,2025-03-07,Late
F52A1-CS-XX-XX-XXX,2024-10-23,2024-11-15,2024-10-30,Late
F52A1-LC-XX-XX-XXX,2025-07-30,2025-08-22,2025-08-06,Late
F52A1-MP-XX-XX-XXX,2025-04-02,2025-06-11,2025-04-09,Late
F52A1-MX-XX-XX-XXX,2025-05-30,2025-11-24,2025-06-06,Late
F52A1-PL-XX-XX-XXX,2024-10-04,2024-10-11,2024-10-11,On Time
F52A1-PM-XX-XX-XXX,2025-08-15,2025-08-22,2025-08-22,On Time
F52A1-RI-XX-XX-XXX,2025-02-08,2025-02-11,2025-02-17,On Time
F52A1-TK-XX-XX-XXX,2025-08-15,2025-09-22,2025-08-22,Late
F52A1-VF-XX-XX-XXX,2025-05-30,2025-06-26,2025-06-06,Late
F52A2-CM-XX-XX-XXX,2024-03-29,2024-05-03,2024-04-05,Late
F52A2-PM-XX-XX-XXX,2024-03-29,2025-08-11,2024-04-05,Late
F52A2-TK-XX-XX-XXX,2024-03-29,2024-05-15,2024-04-05,Late
F52A2-VF-XX-XX-XXX,2024-03-29,2024-05-03,2024-04-05,Late
FAB52.1--XX-XX-XXX,2025-05-15,2025-05-15,2025-05-22,On Time
FB1A-HT5-XX-XX-XXX,2025-03-24,2025-06-03,2025-03-31,Late
FB1A-NH3-XX-XX-XXX,2024-12-16,2025-06-10,2024-12-23,Late
FB1A-PLC-XX-XX-XXX,2024-12-10,2025-05-27,2024-12-17,Late
FB1A-RIO-XX-XX-XXX,2024-06-25,2024-08-08,2024-07-02,Late
FEP-2-TB-XX-XX-XXX,2025-04-03,2025-04-07,2025-04-10,On Time
FFE - MO-XX-XX-XXX,2025-03-10,2025-03-11,2025-03-17,On Time
FFU Grou-XX-XX-XXX,2025-03-25,2025-03-28,2025-04-01,On Time
FORK LIF-XX-XX-XXX,2025-05-05,2025-05-16,2025-05-12,Late
Fire Ris-XX-XX-XXX,2025-07-09,2025-07-09,2025-07-16,On Time
GDP-2-AN-XX-XX-XXX,2024-11-02,2024-11-05,2024-11-11,On Time
GEN_01 E-XX-XX-XXX,2024-01-11,2024-01-12,2024-01-18,On Time
GEN_01 H-XX-XX-XXX,2024-01-17,2024-01-22,2024-01-24,On Time
GEN_02 E-XX-XX-XXX,2024-01-11,2024-01-12,2024-01-18,On Time
GEN_02 H-XX-XX-XXX,2024-01-17,2024-01-22,2024-01-24,On Time
GEN_03 E-XX-XX-XXX,2024-02-06,2024-02-27,2024-02-13,Late
GEN_03 H-XX-XX-XXX,2024-02-07,2024-02-08,2024-02-14,On Time
GEN_04 E-XX-XX-XXX,2025-04-07,2025-04-07,2025-04-14,On Time
GEN_04 H-XX-XX-XXX,2025-04-07,2025-04-14,2025-04-14,On Time
GEN_05 E-XX-XX-XXX,2025-04-07,2025-04-07,2025-04-14,On Time
GEN_05 H-XX-XX-XXX,2025-04-23,2025-04-23,2025-04-30,On Time
GEN_06 E-XX-XX-XXX,2025-04-07,2025-04-07,2025-04-14,On Time
GEN_06 H-XX-XX-XXX,2025-04-07,2025-04-14,2025-04-14,On Time
GEN_08 E-XX-XX-XXX,2024-01-12,2024-01-12,2024-01-19,On Time
GEN_08 H-XX-XX-XXX,2024-01-19,2024-01-22,2024-01-26,On Time
GEN_09 E-XX-XX-XXX,2024-01-12,2024-01-12,2024-01-19,On Time
GEN_09 H-XX-XX-XXX,2024-01-19,2024-01-22,2024-01-26,On Time
GEN_10 E-XX-XX-XXX,2024-02-06,2024-02-08,2024-02-13,On Time
GEN_10 H-XX-XX-XXX,2024-02-07,2024-02-08,2024-02-14,On Time
GEN_11 E-XX-XX-XXX,2024-08-15,2024-09-05,2024-08-22,Late
GEN_11 H-XX-XX-XXX,2024-08-15,2024-11-06,2024-08-22,Late
GEN_12 E-XX-XX-XXX,2024-08-15,2024-09-05,2024-08-22,Late
GEN_12 H-XX-XX-XXX,2024-08-15,2024-11-06,2024-08-22,Late
GEN_13 E-XX-XX-XXX,2024-08-15,2024-09-05,2024-08-22,Late
GEN_13 H-XX-XX-XXX,2024-08-15,2024-11-06,2024-08-22,Late
GEN_15 E-XX-XX-XXX,2024-01-12,2024-01-15,2024-01-19,On Time
GEN_15 H-XX-XX-XXX,2024-01-19,2024-01-22,2024-01-26,On Time
GEN_16 E-XX-XX-XXX,2024-01-12,2024-01-15,2024-01-19,On Time
GEN_16 H-XX-XX-XXX,2024-01-19,2024-01-22,2024-01-26,On Time
GEN_17 E-XX-XX-XXX,2024-02-06,2024-02-08,2024-02-13,On Time
GEN_17 H-XX-XX-XXX,2024-02-07,2024-02-08,2024-02-14,On Time
GEN_18 E-XX-XX-XXX,2025-06-10,2025-06-10,2025-06-17,On Time
GEN_18 H-XX-XX-XXX,2025-05-14,2025-05-15,2025-05-21,On Time
GEN_19 E-XX-XX-XXX,2025-06-10,2025-06-10,2025-06-17,On Time
GEN_19 H-XX-XX-XXX,2025-05-14,2025-05-15,2025-05-21,On Time
GEN_20 E-XX-XX-XXX,2025-06-10,2025-06-10,2025-06-17,On Time
GEN_20 H-XX-XX-XXX,2025-05-14,2025-05-15,2025-05-21,On Time
GISBCP52-XX-XX-XXX,2025-02-04,2025-02-13,2025-02-11,Late
GSW - Ha-XX-XX-XXX,2025-06-11,2025-06-11,2025-06-18,On Time
GSW Dive-XX-XX-XXX,2024-11-05,2024-11-06,2024-11-12,On Time
HFW-XX-XX-XXX,2024-10-01,2024-10-10,2024-10-08,Late
HRW-H150-XX-XX-XXX,2025-08-13,2025-08-18,2025-08-20,On Time
Hazardou-XX-XX-XXX,2025-02-21,2025-03-07,2025-02-28,Late
IN2 to 3-XX-XX-XXX,2025-06-13,2025-06-20,2025-06-20,On Time
LCHe to -XX-XX-XXX,2025-07-09,2025-10-30,2025-07-16,Late
LCP115-0-XX-XX-XXX,2023-12-21,2024-04-04,2023-12-28,Late
MAH101-1-XX-XX-XXX,2024-08-27,2024-09-02,2024-09-03,On Time
MAH101-2-XX-XX-XXX,2024-05-24,2024-06-05,2024-05-31,Late
MAH101-3-XX-XX-XXX,2024-05-17,2024-05-28,2024-05-24,Late
MAH101-4-XX-XX-XXX,2024-11-15,2024-11-18,2024-11-22,On Time
MAH101-5-XX-XX-XXX,2024-08-27,2024-09-02,2024-09-03,On Time
MAH101-6-XX-XX-XXX,2025-01-09,2025-01-11,2025-01-16,On Time
MAH101-7-XX-XX-XXX,2024-08-27,2024-09-02,2024-09-03,On Time
MAH101-8-XX-XX-XXX,2024-08-27,2024-09-02,2024-09-03,On Time
MAH101-9-XX-XX-XXX,2025-01-16,2025-01-16,2025-01-23,On Time
MEP279-1-XX-XX-XXX,2025-03-18,2025-06-20,2025-03-25,Late
MEP279-2-XX-XX-XXX,2025-03-18,2025-06-20,2025-03-25,Late
NTT-EXGF-XX-XX-XXX,2025-07-21,2025-07-22,2025-07-28,On Time
OC23 (PS-XX-XX-XXX,2024-09-05,2024-09-10,2024-09-12,On Time
OC28-CCC-XX-XX-XXX,2024-10-25,2024-11-20,2024-11-01,Late
OC28-CR--XX-XX-XXX,2025-03-12,2025-10-09,2025-03-19,Late
OC28-FEW-XX-XX-XXX,2024-11-06,2024-11-07,2024-11-13,On Time
OC28-FME-XX-XX-XXX,2025-04-08,2025-04-11,2025-04-15,On Time
OC28-SSH-XX-XX-XXX,2025-03-10,2025-04-17,2025-03-17,Late
OC28/SR1-XX-XX-XXX,2024-10-01,2024-12-14,2024-10-08,Late
OC31 (F5-XX-XX-XXX,2025-06-12,2025-06-18,2025-06-19,On Time
OC31-IN2-XX-XX-XXX,2025-01-27,2025-01-29,2025-02-03,On Time
OC31.1-O-XX-XX-XXX,2024-08-22,2024-08-27,2024-08-29,On Time
OC31.1-S-XX-XX-XXX,2025-03-06,2025-03-06,2025-03-13,On Time
OC31.1-V-XX-XX-XXX,2025-01-27,2025-01-29,2025-02-03,On Time
OC33-107-XX-XX-XXX,2024-04-10,2025-03-18,2024-04-17,Late
